Date,cumulative,SPY_Price
2018-01-05,626787.6139842086,351259.02658173704
2018-01-08,630985.0350676624,351901.36988019967
2018-01-09,630087.7743592139,352697.8692974096
2018-01-10,631224.1401236387,352158.28367627057
2018-01-11,636912.480499594,354727.65687012114
2018-01-12,639675.3537660168,357040.11626790074
2018-01-16,637725.7412536821,355819.6483186123
2018-01-17,644473.4195865613,359211.20054762275
2018-01-18,647710.6020344978,358607.43548437057
2018-01-19,649016.3052922994,360238.9733484771
2018-01-22,653748.235544828,363168.05722124584
2018-01-23,663483.8835141897,363938.87702050566
2018-01-24,658770.5724991977,363797.5411079716
2018-01-25,657455.4521634802,363951.6972267189
2018-01-26,666539.9482918071,368165.4676964128
2018-01-29,660508.2086612678,365724.5710033595
2018-01-30,659473.6269545133,361973.30809543096
2018-01-31,666017.3615985801,362153.14383212826
2018-02-01,665075.9776911152,361742.03471178655
2018-02-02,649801.6588335533,353866.93880527443
2018-02-05,631256.607332383,339067.3241171602
2018-02-06,644379.4596947446,345747.7101033811
2018-02-07,640276.4624205485,343872.07864941674
2018-02-08,609953.8565483595,330973.8142387404
2018-02-09,621439.9913287085,335945.5450959575
2018-02-12,632874.9008901103,340878.7369234877
2018-02-13,636804.6287740439,341726.63478212117
2018-02-14,648069.4689251686,346338.65496042004
2018-02-15,661914.448800586,350757.9799902849
2018-02-16,661000.4773298071,350860.73766760854
2018-02-20,666068.4504320128,348663.934564413
2018-02-21,668699.479137505,346929.59981745906
2018-02-22,667214.330860118,347379.2479674876
2018-02-23,679951.0610358085,352916.2440637936
2018-02-26,687492.0305224273,357014.3974444272
2018-02-27,685646.5435472614,352556.5333848755
2018-02-28,679840.3980791917,348985.10621364426
2018-03-01,669544.8098738965,343910.61767910357
2018-03-02,686308.272052716,345683.45225022064
2018-03-05,692765.8123163705,349678.84795353055
2018-03-06,699941.006866098,350565.2848418508
2018-03-07,706760.8732700119,350436.80834105355
2018-03-08,710040.0138545232,352132.6040583205
2018-03-09,718954.0055088917,358260.5450116656
2018-03-12,726184.4636081865,357810.89686163707
2018-03-13,717875.4777912013,355498.47666938097
2018-03-14,720492.7708933766,353674.2044513168
2018-03-15,718860.2536024443,353288.8141544486
2018-03-16,710636.8251348578,352261.0805591178
2018-03-19,696800.892498613,347494.8650565481
2018-03-20,701451.7146364643,348085.8491191107
2018-03-21,700791.6754020201,347417.78699717444
2018-03-22,684387.3458572008,338733.33226171567
2018-03-23,667111.857196421,331513.3606543559
2018-03-26,688578.1571417106,340583.2448922064
2018-03-27,658201.4475861961,334789.3349998294
2018-03-28,645490.4368247098,333800.1012286619
2018-03-29,662149.9338715508,338065.27013977943
2018-04-02,646913.8161005827,330768.2596785696
2018-04-03,654554.0435934328,335007.70976621355
2018-04-04,665398.7685207445,338591.99634918163
2018-04-05,675447.528800048,341264.1664258794
2018-04-06,660516.5386096983,333658.8045216514
2018-04-09,659734.001709368,335303.20179749484
2018-04-10,672572.7376773071,340634.64333363
2018-04-11,670144.257477457,338848.94935077615
2018-04-12,678582.1751947127,341636.69731101074
2018-04-13,673345.6451344559,340634.64333363
2018-04-16,678516.0189090759,343435.2507056014
2018-04-17,697555.0643228617,347109.4747596799
2018-04-18,698496.3221208673,347366.42776127445
2018-04-19,697881.260485223,345439.3978658865
2018-04-20,688435.1065325389,342510.2747875943
2018-04-23,686082.5888281844,342458.9155516942
2018-04-24,667341.67991053,337846.8953733954
2018-04-25,662279.4005026745,338681.93382029206
2018-04-26,676591.8433462126,342124.88449072617
2018-04-27,675225.9099403176,342446.05613995745
2018-04-30,674998.334410793,339812.46429847006
2018-05-01,682153.5037340457,340416.2685672459
2018-05-02,683215.0531754819,338129.52799293987
2018-05-03,683655.1336605559,337384.38781163003
2018-05-04,693898.5289338677,341752.31440007116
2018-05-07,704876.6035057144,342908.56370172283
2018-05-08,711433.4096420405,342908.56370172283
2018-05-09,723822.1647706444,346223.0378713596
2018-05-10,728743.1491119302,349460.4339816228
2018-05-11,723122.737257311,350526.74581216404
2018-05-14,715032.1316134535,350693.76134264807
2018-05-15,712391.4328208447,348278.54426754476
2018-05-16,712619.6826182415,349743.0666011673
2018-05-17,710325.192336619,349447.6137754096
2018-05-18,711827.3052633223,348573.99709330243
2018-05-21,715444.7076914469,351194.7687285766
2018-05-22,709542.6313630054,350218.39436914586
2018-05-23,717418.6830360884,351181.9093168398
2018-05-24,719870.4270405897,350462.48795900354
2018-05-25,716229.371411125,349627.4495121069
2018-05-29,711522.7789240958,345606.374190847
2018-05-30,718638.3398634009,350218.39436914586
2018-05-31,719061.6729016847,348072.9897073739
2018-06-01,728123.0552502702,351490.26075985795
2018-06-04,734341.6353304528,353160.33765365137
2018-06-05,733831.4266211395,353417.29065524583
2018-06-06,736492.0669105056,356372.0541459645
2018-06-07,724683.7561231796,356333.5151162777
2018-06-08,726713.6303335022,357386.9675350821
2018-06-11,729350.1423988371,357862.2953030607
2018-06-12,740178.2864020534,358324.802864826
2018-06-13,742412.212147841,357181.4129749112
2018-06-14,751195.477147262,358080.70927496837
2018-06-15,747403.2408410581,356025.20287878317
2018-06-18,752770.4775518794,355292.9221092101
2018-06-19,748470.9001829164,353931.1574529112
2018-06-20,752334.9688656958,354534.96172168705
2018-06-21,742372.243853139,352312.4397950178
2018-06-22,729115.5108903045,352954.78309348045
2018-06-25,713059.5763980602,348150.06776674755
2018-06-26,716651.4375829471,348920.88756600744
2018-06-27,705017.7573968495,346030.34272292553
2018-06-28,714768.9292304001,348008.771059737
2018-06-29,716164.4335714505,348509.77844566567
2018-07-02,725204.7190718304,349254.87942145194
2018-07-03,716251.5679145788,348021.5912659503
2018-07-05,721002.6135417896,350860.73766760854
2018-07-06,729213.6916172225,353828.3997755876
2018-07-09,733481.3786074375,357014.3974444272
2018-07-10,733886.3646123726,358299.08404135244
2018-07-11,738846.7439637054,355678.3124060783
2018-07-12,755826.528066639,358902.88831012824
2018-07-13,754018.3998135023,359185.52092967276
2018-07-16,751232.7710863212,358864.3492804414
2018-07-17,757744.3464707425,360316.05140785075
2018-07-18,757820.1673819709,361074.0117953738
2018-07-19,752778.0832891067,359712.2471390749
2018-07-20,750483.6042568847,359301.1380187332
2018-07-23,749688.4402219842,359969.2001406694
2018-07-24,747100.1557269028,361780.5737414733
2018-07-25,760170.5881364205,364863.8529385128
2018-07-26,758714.4850737755,364003.0956681425
2018-07-27,742792.3685431493,361536.5193571391
2018-07-30,716997.3627054077,359648.02849143813
2018-07-31,720022.9380667584,361420.86306255515
2018-08-01,729573.5396574702,360817.05879377935
2018-08-02,751261.8321159892,362782.66692437767
2018-08-03,745349.0935755472,364337.1267291106
2018-08-06,754109.7241288162,365673.21176745946
2018-08-07,761580.4236161617,366880.78109948756
2018-08-08,763515.7589571272,366726.6249807403
2018-08-09,767271.5108410736,366225.61759481166
2018-08-10,766157.33881877,363771.86149002163
2018-08-13,764507.1143087924,362410.0968337227
2018-08-14,766795.4035763718,364722.5170259787
2018-08-15,755121.0678059135,361998.987713381
2018-08-16,761176.2224552169,364928.0715861496
2018-08-17,761225.7609307296,366212.7581830749
2018-08-20,762473.4747893799,366996.4373940716
2018-08-21,765070.4124940118,367857.1554589183
2018-08-22,771884.2086149292,367638.78069253423
2018-08-23,773605.4730633452,367150.5935128188
2018-08-24,804116.764640839,369360.25602775125
2018-08-27,805283.9906361292,372276.4804887831
2018-08-28,813788.8006476447,372456.35543100396
2018-08-29,821116.7637056854,374460.4633857655
2018-08-30,817113.1707267184,372944.5034051957
2018-08-31,819715.6471342852,372957.36281693255
2018-09-04,818902.687755305,372315.0195184699
2018-09-05,793666.8416649697,371312.9655410891
2018-09-06,792174.8117426294,370195.29447464796
2018-09-07,796848.3511518385,369475.8731168116
2018-09-10,802068.2237644969,370118.2164152743
2018-09-11,806707.1770707408,371338.6451590392
2018-09-12,809506.4362667615,371428.5826301496
2018-09-13,812544.4017332506,373625.3857333452
2018-09-14,810716.9656558922,373689.64358650567
2018-09-17,791486.3304718753,371711.2152496941
2018-09-18,791357.0260029769,373728.18261619244
2018-09-19,785096.1457065616,374126.4323247974
2018-09-20,789973.7863850249,377158.2738748897
2018-09-21,784777.5122953067,375115.62689044134
2018-09-24,789768.5607767933,373869.4793232029
2018-09-25,796898.827565884,373522.6280560216
2018-09-26,794986.3679792216,372404.95698958036
2018-09-27,801421.5283101714,373445.5499966479
2018-09-28,799887.5341722601,373484.08902633475
2018-10-01,800181.4999600723,374781.6350349968
2018-10-02,788946.8201890377,374563.22106308915
2018-10-03,790435.9854241334,374768.77562326
2018-10-04,772641.4295532844,371839.6917504913
2018-10-05,764355.0772156462,369758.5057363562
2018-10-08,746838.9959022835,369758.5057363562
2018-10-09,745059.8539416643,369218.9201152172
2018-10-10,709904.8993871084,357528.26424209255
2018-10-11,707321.6755573098,349653.1683355805
2018-10-12,730015.6049989145,354509.28210373706
2018-10-15,719539.8640333903,352517.9943551887
2018-10-16,738473.5446902597,360226.1139367403
2018-10-17,740291.4430420874,360290.37178990076
2018-10-18,723432.6267514706,355087.36754903925
2018-10-19,708038.73007557,354894.67240060517
2018-10-22,713281.632321615,353301.6735661854
2018-10-23,713714.2763702262,351503.0809660711
2018-10-24,684001.8034096622,340853.05730553763
2018-10-25,704026.2009913633,346968.1388471459
2018-10-26,680030.2004290048,340865.8775117509
2018-10-29,671492.7136022027,338977.3866460498
2018-10-30,680597.2728362095,344000.5159446904
2018-10-31,699896.9686714084,347674.73999876896
2018-11-01,718034.3041454458,351374.64367079746
2018-11-02,709532.7195244901,349293.4576566623
2018-11-05,700356.4280228898,351220.4875520502
2018-11-06,700528.7716783007,353442.9702731958
2018-11-07,730068.1417351036,361009.79314773704
2018-11-08,727575.9320242327,360354.5904375376
2018-11-09,710307.2661047132,356834.5617077298
2018-11-12,688906.083676619,350167.03513324587
2018-11-13,691988.0860985973,349511.83242304646
2018-11-14,688289.658735895,347122.33417141676
2018-11-15,695543.7764090408,350745.12057854806
2018-11-16,690821.2310171231,351657.276290342
2018-11-19,654958.9583868698,345709.17107369425
2018-11-20,656090.7816318376,339311.4177070179
2018-11-21,667440.8676833268,340467.62780314597
2018-11-23,666553.9667373492,338193.7466405767
2018-11-26,680253.6436042874,343653.66467750905
2018-11-27,675600.3013360035,344809.87477363716
2018-11-28,699686.5675048897,352749.22853330965
2018-11-29,700618.2939025409,351978.44793957326
2018-11-30,718562.3011371766,354123.8526013453
2018-12-03,728930.4280023943,358812.9508390178
2018-12-04,713744.5070108875,347186.5528190535
2018-12-06,723164.9314854876,346659.8266096514
2018-12-07,704978.389250937,338604.85576091846
2018-12-10,711242.8224355421,339247.1990593811
2018-12-11,716098.2175925715,339324.2771187547
2018-12-12,726054.0471771747,341032.89304223494
2018-12-13,724594.1168988731,340917.2759531745
2018-12-14,712785.7377601257,334622.3194693454
2018-12-17,692038.6794603345,328057.5701749468
2018-12-18,696957.3030341922,327697.8594960287
2018-12-19,688919.0457692113,322790.34728644846
2018-12-20,680414.2550209927,317535.98380968696
2018-12-21,656030.3418995675,309224.0599593595
2018-12-24,647498.4198248489,301053.4524188044
2018-12-26,685811.0432371706,316264.1370217367
2018-12-27,692348.7181346974,318692.2135085768
2018-12-28,695147.8165504364,318281.104388235
2018-12-31,701172.3409633404,321068.8719512315
2019-01-02,702855.8801214223,321402.8834094378
2019-01-03,688973.7352749903,313733.3224603348
2019-01-04,715010.6979489257,324242.0494138578
2019-01-07,729397.2533793808,326798.5827987333
2019-01-08,744092.4007116627,329868.9633785125
2019-01-09,755454.0017953083,331410.6029770322
2019-01-10,756499.5109780753,332579.6724848971
2019-01-11,755057.3532616185,332708.14898569434
2019-01-14,747815.0972143607,330678.3222074592
2019-01-15,759797.0319646624,334468.16335059813
2019-01-16,760253.3298015178,335277.5221795448
2019-01-17,763852.6003143806,337821.17654992174
2019-01-18,767191.4290048127,342317.5796391602
2019-01-22,758968.2312093888,337692.70004912454
2019-01-23,763286.7283129293,338399.30120074755
2019-01-24,771539.1480298538,338579.13693744485
2019-01-25,780769.7816126432,341444.0021625767
2019-01-28,776220.4213434806,338848.94935077615
2019-01-29,767227.579720606,338399.30120074755
2019-01-30,787151.1026662976,343756.42235483276
2019-01-31,801151.3563759343,346775.4436987118
2019-02-01,804418.0848626659,346942.45922919584
2019-02-04,806284.367325591,349383.3559222492
2019-02-05,810865.6973277635,350847.9174613953
2019-02-06,807123.4099267648,350385.40989962994
2019-02-07,802610.6055518597,347045.2561120431
2019-02-08,811555.0842210511,347469.18543859804
2019-02-11,816383.3902089022,347661.8805870321
2019-02-12,829334.3574814949,352132.6040583205
2019-02-13,822550.8234271299,353275.9547427118
2019-02-14,814752.7046298968,352492.3147372387
2019-02-15,815521.4850915709,356333.5151162777
2019-02-19,825071.8145854714,356950.1787967903
2019-02-20,816945.8300277079,357669.6001546266
2019-02-21,815651.2656864433,356397.7729694381
2019-02-22,823243.0055711932,358607.43548437057
2019-02-25,828646.5451535258,359095.5834585623
2019-02-26,827900.8313330864,358838.6696624914
2019-02-27,836669.6806513143,358684.51354374416
2019-02-28,831827.7611057081,358016.4514218079
2019-03-01,828961.2428804626,360251.83276021393
2019-03-04,820985.8216981468,358941.42733981507
2019-03-05,816419.2248740335,358453.2401600997
2019-03-06,812705.0275686486,356282.11667485407
2019-03-07,809256.0139753751,353301.6735661854
2019-03-08,810751.8127417548,352595.07241456234
2019-03-11,822530.9993084222,357708.13918431336
2019-03-12,824094.2803556998,359057.0444288755
2019-03-13,827154.1957532226,361433.7224742919
2019-03-14,827004.2294319969,361202.48829617107
2019-03-15,833149.1276279786,361395.18344460515
2019-03-18,835478.0399262158,362705.54965948046
2019-03-19,840641.9096223399,362795.4871305909
2019-03-20,843966.447631082,361703.49568209966
2019-03-21,855878.7274611857,365788.8288565199
2019-03-22,836010.4255140834,358748.732191381
2019-03-25,833895.4701108482,358478.9589835733
2019-03-26,840792.5015983866,361151.08985474746
2019-03-27,836198.1025272822,359262.59898904635
2019-03-28,836509.0878626426,360624.36364534526
2019-03-29,843291.6356081967,362898.2840134381
2019-04-01,850190.3168234838,367201.95274871885
2019-04-02,849389.8285779723,367381.82769093977
2019-04-03,854019.6106155653,367959.9523417656
2019-04-04,842901.4369611446,368936.2874956727
2019-04-05,850973.4364198493,370722.02068405016
2019-04-08,853410.2157844219,371004.6533035946
2019-04-09,855621.1792523006,369103.30302615673
2019-04-10,862729.4562596552,370362.310005132
2019-04-11,864894.1352813602,370259.5131222848
2019-04-12,866279.9432731587,372764.66766849847
2019-04-15,864802.3373174921,372520.5740786408
2019-04-16,864538.9152023959,372764.66766849847
2019-04-17,857862.6838335117,371852.5511622281
2019-04-18,852892.4942956794,372584.7927262776
2019-04-22,854921.3996241201,372905.96437550895
2019-04-23,864979.7029251647,376259.0167803562
2019-04-24,865302.9267726758,375423.97833345947
2019-04-25,865775.5784941907,375192.704949815
2019-04-26,873226.3426745497,376939.89910850563
2019-04-29,873730.1245693474,377530.8439655446
2019-04-30,875941.1452341303,377723.5391139787
2019-05-01,867733.8215674417,374884.3927123205
2019-05-02,867438.8252836289,374075.0338833737
2019-05-03,881044.2855501892,377736.39852571546
2019-05-06,877942.7349056418,376181.9387209825
2019-05-07,863990.6323482504,369899.8024433666
2019-05-08,860333.0064705489,369385.93564570125
2019-05-09,859488.374877632,368268.26457926
2019-05-10,858252.3398015891,370118.2164152743
2019-05-13,835249.9734849575,360817.05879377935
2019-05-14,847284.2916491424,364080.17372751614
2019-05-15,850173.9595469681,366212.7581830749
2019-05-16,859487.6037071917,369604.3496176089
2019-05-17,848650.4181351212,367214.8121604557
2019-05-20,837852.4874585511,364786.7748791392
2019-05-21,840387.9129422908,368075.56943082594
2019-05-22,838933.4361028972,366945.038952648
2019-05-23,827227.5584715258,362461.4952751463
2019-05-24,830467.4167595659,363283.6743103062
2019-05-28,827866.7295234434,359904.942287509
2019-05-29,823409.5418087805,357489.7252124057
2019-05-30,820658.2671543774,358466.09957183653
2019-05-31,811726.2586000897,353635.66542162996
2019-06-03,801688.4523029358,352736.4083270964
2019-06-04,813757.9006193127,360393.1294672244
2019-06-05,818510.8503470912,363514.9084884271
2019-06-06,822462.227193983,365878.7271221068
2019-06-07,829770.2926791529,369540.0917644485
2019-06-10,839799.3976556214,371235.8874817155
2019-06-11,842422.1961006476,371145.9500106051
2019-06-12,841672.9040497747,370490.7865059292
2019-06-13,846463.1428002788,372019.5274871886
2019-06-14,840268.4525968035,371608.4575723705
2019-06-17,846859.5833570278,371749.7542793809
2019-06-18,849206.1688335028,375642.35309984355
2019-06-19,851124.4890016279,376490.25095847703
2019-06-20,852674.6444752505,380087.3577476584
2019-06-21,852593.9939888527,377697.8594960287
2019-06-24,851520.5205970105,377235.3911397869
2019-06-25,839213.1290317299,373535.48746775836
2019-06-26,839751.5366461386,373162.9173771034
2019-06-27,849087.9370840464,374486.14300371555
2019-06-28,853405.6679130263,376413.17289910343
2019-07-01,859334.7415167666,379830.4439515874
2019-07-02,864997.0302203271,380819.6385172314
2019-07-03,872286.8864598918,383864.33947906055
2019-07-05,868563.4462949075,383427.5507407688
2019-07-08,867738.6246608424,381320.6851086836
2019-07-09,875989.2480245928,381796.01287666213
2019-07-10,887808.7128293014,383620.24588920287
2019-07-11,889746.2789466559,384519.54218925996
2019-07-12,898846.743866038,386241.017524477
2019-07-15,905444.2156510102,386369.4940252742
2019-07-16,903890.4574126737,385123.3464580358
2019-07-17,911898.432667294,382502.5748227616
2019-07-18,907907.1162176365,383902.8785087473
2019-07-19,906634.9120156607,381770.33325871214
2019-07-22,910059.714965441,382708.1293829325
2019-07-23,909703.7915011449,385444.5181072671
2019-07-24,922523.7427113187,387255.93091359455
2019-07-25,900068.6887988935,385405.97907758027
2019-07-26,901473.0315074788,387988.2116831676
2019-07-29,900018.3848019212,387281.61053154455
2019-07-30,903703.7404361397,386330.9549955874
2019-07-31,890758.0629773713,382104.32511415664
2019-08-01,885995.2224352504,378776.9915327831
2019-08-02,875080.5996668418,375924.98571938806
2019-08-05,860308.8693963219,364619.7593486551
2019-08-06,860242.5396546861,369732.7869128826
2019-08-07,864920.3202943532,369951.2008847903
2019-08-08,876627.6675997274,377209.6723163133
2019-08-09,868214.3621892256,374640.29912246275
2019-08-12,863324.7266742769,370079.6773855875
2019-08-13,872547.4729354369,375835.0482482776
2019-08-14,849441.2325166345,364722.5170259787
2019-08-15,848926.9880027671,365686.0319736727
2019-08-16,852375.2219088151,371081.7313629683
2019-08-19,858014.4704028444,375552.4156287331
2019-08-20,854708.5563921373,372674.7301973881
2019-08-21,860196.4344380052,375706.6109530039
2019-08-22,860027.0249300522,375590.95465841994
2019-08-23,844804.8182371263,365942.9849752672
2019-08-26,852585.2925073532,369989.73991447705
2019-08-27,850166.4032747167,368538.03778706776
2019-08-28,851062.4560503208,371133.1298043919
2019-08-29,855980.4675983004,375873.58727796446
2019-08-30,855675.931044676,375706.6109530039
2019-09-03,857299.4928468497,373509.76864428475
2019-09-04,863078.0781861071,377749.2579374523
2019-09-05,874497.1924988609,382605.37170560885
2019-09-06,873512.6695054983,382900.8245313665
2019-09-09,870508.6880982753,383093.5588853242
2019-09-10,871396.1916453645,383003.6214142138
2019-09-11,880390.2501729366,385727.1507268116
2019-09-12,881450.0855234504,387063.23576516047
2019-09-13,880324.1807481763,386806.282763566
2019-09-16,879879.9141527584,385611.5336377512
2019-09-17,884684.6866949017,386587.9079971819
2019-09-18,882209.6749877478,386819.1421753028
2019-09-19,884328.3756318984,386793.4233518292
2019-09-20,875051.5952685757,383196.3165626479
2019-09-23,883677.2769221878,383106.37909153744
2019-09-24,868189.8389634194,380100.21715939516
2019-09-25,870082.9483118078,382348.4187040144
2019-09-26,872815.273982167,381551.91928680445
2019-09-27,860775.5905251235,379496.41289061937
2019-09-30,859082.160831972,381256.42725552316
2019-10-01,855902.4719453976,376721.4851365979
2019-10-02,850223.084750131,370066.8179738507
2019-10-03,851208.3823836376,373098.6987294666
2019-10-04,855234.5857378568,378147.50764605723
2019-10-07,856251.2619146416,376515.930576427
2019-10-08,850763.3314582407,370670.62224262656
2019-10-09,855049.1575458155,374190.6509724342
2019-10-10,855737.7980574679,376721.4851365979
2019-10-11,857290.8256170356,380626.94336879737
2019-10-14,863597.1994654972,380203.01404224243
2019-10-15,868796.5975899126,383967.13636190776
2019-10-16,869452.139861866,383350.4726813951
2019-10-17,875618.3442972555,384481.0031595731
2019-10-18,871298.2322774107,382798.06685404293
2019-10-21,873258.2895940808,385393.1196658435
2019-10-22,873019.5592499477,384134.1518923918
2019-10-23,872950.4028667113,385251.8229588331
2019-10-24,901170.5258380715,385881.3068455588
2019-10-25,917089.4378671639,387461.4854737654
2019-10-28,919648.3113161202,389645.4291652242
2019-10-29,911193.0804501952,389529.8120761638
2019-10-30,913453.8595079593,390724.6004075022
2019-10-31,912798.1078733017,389683.968194911
2019-11-01,917723.3323911405,393293.9736013528
2019-11-04,923705.0223400942,394874.1130240357
2019-11-05,920990.7813846754,394437.324285744
2019-11-06,924802.4036962164,394527.2617568544
2019-11-07,930054.3387982695,395914.7060311033
2019-11-08,933996.2057799855,396891.0803905341
2019-11-11,936741.4559216417,396133.120003011
2019-11-12,942510.7448574083,396968.1584499077
2019-11-13,938754.989825631,397096.63495070493
2019-11-14,942767.7939011154,397674.7203960072
2019-11-15,945637.5821182758,400552.44503287575
2019-11-18,945601.6306457262,400847.8978586336
2019-11-19,949948.7937433799,400732.2807695731
2019-11-20,942285.6811054127,399242.03961247695
2019-11-21,942121.7058902134,398599.69631401426
2019-11-22,930739.3330094768,399486.13320233463
2019-11-25,938207.083546629,402582.23260558734
2019-11-26,934950.8141557603,403494.3491118577
2019-11-27,939937.3287709284,405292.9417119719
2019-11-29,936581.4427934405,403789.84114313894
2019-12-02,935973.5199996827,400359.7498844417
2019-12-03,933446.4248513309,397674.7203960072
2019-12-04,933584.252400345,400128.47650079726
2019-12-05,930437.4934782046,400847.8978586336
2019-12-06,935861.6360036783,404509.2625009753
2019-12-09,935599.4286611271,403237.4353157868
2019-12-10,941107.1753585436,402787.7871657582
2019-12-11,945852.7215281714,403931.17705567303
2019-12-12,955462.1710936537,407412.6667557939
2019-12-13,953834.0358185616,407656.7603456516
2019-12-16,973762.2550842593,410457.367717623
2019-12-17,974966.5372207044,410547.30518873344
2019-12-18,982999.979158653,410572.9848066835
2019-12-19,992704.5120876997,412255.92111221363
2019-12-20,994380.5626006109,412037.5463458296
2019-12-23,1006080.502417244,412667.03023255535
2019-12-24,1008890.1833679976,412679.88964429224
2019-12-26,1020613.041804404,414876.69274748774
2019-12-27,1018278.4792491808,414773.89586464054
2019-12-30,1002785.6784831951,412487.1552903345
2019-12-31,1006098.1892826103,413489.2092677154
2020-01-02,1023213.8608389925,417356.1284702279
2020-01-03,1027049.3968714022,414195.81041933835
2020-01-06,1036536.0307699972,415775.98904754495
2020-01-07,1053796.0485990702,414606.9195396802
2020-01-08,1068832.9049788772,416816.5820546125
2020-01-09,1065151.1381878257,419642.86904453393
2020-01-10,1059214.1393412559,418435.26050698233
2020-01-13,1095260.7124569742,421312.98514385096
2020-01-14,1098907.6619528073,420670.64184538834
2020-01-15,1085317.3578312912,421621.29738134553
2020-01-16,1086506.4811212192,425128.50590493996
2020-01-17,1081325.4665330069,426451.731531552
2020-01-21,1109194.7923339473,425616.6538791318
2020-01-22,1119965.2295459812,425668.0523205553
2020-01-23,1118697.5218918165,426156.23950027075
2020-01-24,1107569.2565973792,422366.3983571317
2020-01-27,1095240.0323881595,415596.1141053241
2020-01-28,1106060.6514966732,419951.22048755205
2020-01-29,1111673.4091582447,419604.3300148471
2020-01-30,1137699.740234221,420966.0946711461
2020-01-31,1143934.843437415,413322.2329427548
2020-02-03,1214758.8724209089,416392.613522534
2020-02-04,1281997.6078192163,422738.9684477867
2020-02-05,1209947.59027594,427620.76183389325
2020-02-06,1222409.5381266081,429059.6437550894
2020-02-07,1230015.3921150283,426772.9031807834
2020-02-10,1255248.698812381,429958.90084962285
2020-02-11,1260822.5070702964,430704.04103093274
2020-02-12,1265548.9677635306,433478.96878495417
2020-02-13,1279374.8435998159,433016.46122318885
2020-02-14,1281346.873152075,433710.2029630751
2020-02-18,1314819.5780915278,432592.53189663385
2020-02-19,1356601.7958307904,434660.85849903227
2020-02-20,1342208.1819401425,432875.1645161784
2020-02-21,1331120.8874645056,428417.30045662675
2020-02-24,1274830.145172046,414208.66983107524
2020-02-25,1239859.1492559477,401657.25668758014
2020-02-26,1230942.7493112348,400179.87494222086
2020-02-27,1158398.8865964531,382207.1219970039
2020-02-28,1162985.3665940603,380601.26375084737
2020-03-02,1217228.3863758347,397083.7755389682
2020-03-03,1203667.3597925443,385714.2913150748
2020-03-04,1229944.9012958843,401927.02989538794
2020-03-05,1203907.975962362,388566.29712846986
2020-03-06,1182373.4908459797,382142.8641438435
2020-03-09,1103854.588173679,352299.6195888046
2020-03-10,1143534.5171030718,370529.325535616
2020-03-11,1116386.5768310316,352466.5959137651
2020-03-12,1037101.1612839847,318743.5923472386
2020-03-13,1066797.8133942415,345991.80369323876
2020-03-16,957304.4915224476,308132.08811363013
2020-03-17,968430.7915695634,324768.77562326
2020-03-18,922238.5951764525,308324.7832620642
2020-03-19,989194.3478436974,308979.9663695019
2020-03-20,974873.9573596794,293936.29729705356
2020-03-23,983558.7376725469,286420.87286393606
2020-03-24,1079977.6088859148,312371.5382012741
2020-03-25,1094299.2290518065,317047.7966299716
2020-03-26,1117529.7219560936,335560.15479908936
2020-03-27,1088956.7462397865,325565.2750404699
2020-03-30,1106045.18832155,336138.24024439155
2020-03-31,1120468.2675787725,331127.97035748773
2020-04-01,1060400.1888430854,316225.5979920499
2020-04-02,1048501.5917817827,323522.6280560216
2020-04-03,1051413.8118394136,318846.36962732405
2020-04-06,1129692.8997225238,340262.07324297505
2020-04-07,1149334.0184841827,340608.96371568
2020-04-08,1174043.5926272399,352042.6665872101
2020-04-09,1190385.145364408,357399.82694681885
2020-04-13,1273180.0593224238,354136.7120130821
2020-04-14,1352256.5709330025,364581.2203189683
2020-04-15,1365656.2804798319,356834.5617077298
2020-04-16,1399764.9624465713,358556.03704294685
2020-04-17,1406003.699304481,368242.58496131
2020-04-20,1395956.5077558397,361754.8941235233
2020-04-21,1312548.1727567494,350770.83940202167
2020-04-22,1370691.99893939,358556.03704294685
2020-04-23,1360764.5809601664,358530.3182194733
2020-04-24,1383960.6307903985,363527.76790016395
2020-04-27,1428730.3943304212,368769.2719651886
2020-04-28,1394775.0787782066,367073.5154534452
2020-04-29,1439899.9170312912,376682.9461069111
2020-04-30,1440136.417647344,373175.77678884024
2020-05-01,1363193.1737464175,363296.53372204304
2020-05-04,1408260.593929629,364298.5876994238
2020-05-05,1420869.8844842578,367664.4603104842
2020-05-06,1437663.490070916,365172.1651760073
2020-05-07,1445130.7212546836,369578.63079413533
2020-05-08,1477312.2289703002,375693.75154126715
2020-05-11,1488748.7506035906,375770.82960064075
2020-05-12,1471680.5674566787,368281.12399099686
2020-05-13,1453161.9582766062,361767.7535352601
2020-05-14,1475231.8308386623,366097.14109401446
2020-05-15,1492765.2334618766,367780.0773995447
2020-05-18,1515370.576908902,378982.54609295394
2020-05-19,1518399.424559086,375089.9472724913
2020-05-20,1545929.5598369471,381461.981815694
2020-05-21,1543344.7193598764,378828.3899742067
2020-05-22,1546011.4155968546,379547.8113320429
2020-05-26,1532719.6067351387,384224.05015797867
2020-05-27,1526318.5619750395,389940.92119650554
2020-05-28,1509743.329299878,389221.49983866926
2020-05-29,1547058.1538652664,390955.8345856231
2020-06-01,1586178.1194287252,392535.9740083061
2020-06-02,1579012.5354632752,395786.22953030607
2020-06-03,1578300.0681711778,401053.4524188044
2020-06-04,1567021.7785880154,400000.0
